Date,Category,Payment Mode,Description,Amount Paid,Cashback
2023-09-12,Transportation,Online,Fuel Costs,6153.99,611.13
2023-09-12,Entertainment,Cash,Movie Tickets,321.92,26.81
2023-09-12,Groceries,Cash,Dairy Products,1286.04,126.48
2023-09-12,Dining Out,Online,Coffee Shop Visit,383.23,25.49
2023-09-13,Travel,Cash,Local Transportation,528.07,6.66
2023-09-14,Dining Out,Cash,Lunch Takeaway,660.36,43.3
2023-09-14,Travel,Cash,Tour Activities,2109.52,160.82
2023-09-14,Dining Out,Cash,Dinner At A Restaurant,1435.29,118.9
2023-09-15,Health & Fitness,Online,Physical Therapy Sessions,1714.19,132.5
2023-09-15,Utilities,Cash,Electricity Bill,1877.14,9.71
2023-09-15,Dining Out,Online,Coffee Shop Visit,396.02,35.55
2023-09-16,Health & Fitness,Online,Health Screenings,1661.83,91.07
2023-09-16,Utilities,Cash,Mobile Phone Bill,1189.62,13.93
2023-09-16,Utilities,Cash,Electricity Bill,2728.97,86.97
2023-09-16,Dining Out,Cash,Brunch With Friends,718.36,20.28
2023-09-16,Utilities,Cash,Electricity Bill,1252.57,39.37
2023-09-17,Dining Out,Cash,Fast Food Meal,519.33,36.57
2023-09-17,Utilities,Online,Water Bill,893.26,43.94
2023-09-17,Utilities,Cash,Cable TV Subscription,1656.54,32.68
2023-09-18,Groceries,Online,Meat And Fish,2807.6,2.89
2023-09-18,Utilities,Online,Mobile Phone Bill,1053.13,62.92
2023-09-18,Transportation,Online,Ride-Sharing Services,617.65,56.22
2023-09-18,Subscriptions,Online,Gaming Subscriptions,658.75,29.0
2023-09-18,Dining Out,Cash,Coffee Shop Visit,484.76,11.04
2023-09-19,Housing,Cash,Furnishings,14664.34,390.89
2023-09-19,Travel,Online,Baggage Fees,1968.21,67.74
2023-09-19,Travel,Cash,Dining While Traveling,1363.04,125.45
2023-09-20,Housing,Cash,Appliance Purchases,22519.8,1406.13
2023-09-21,Clothing,Cash,Formal Wear,8394.32,145.68
2023-09-21,Clothing,Online,Casual Wear,1696.78,81.53
2023-09-21,Health & Fitness,Cash,Physical Therapy Sessions,927.17,36.51
2023-09-21,Groceries,Cash,Baking Ingredients,235.69,1.14
2023-09-21,Dining Out,Online,Dinner At A Restaurant,2277.45,170.32
2023-09-21,Dining Out,Online,Coffee Shop Visit,259.64,11.97
2023-09-22,Utilities,Cash,Sewer Charges,634.06,21.24
2023-09-22,Clothing,Cash,Tailoring Services,332.64,20.87
2023-09-22,Housing,Online,Mortgage Payment,25971.81,1500.71
2023-09-22,Dining Out,Cash,Snacks From A Convenience Store,497.48,15.88
2023-09-22,Subscriptions,Online,Software Licenses,1040.05,5.92
2023-09-23,Transportation,Cash,Car Insurance,2523.74,5.44
2023-09-23,Subscriptions,Online,Online Learning Platforms,3233.09,7.82
2023-09-23,Dining Out,Cash,Fast Food Meal,244.16,10.84
2023-09-23,Groceries,Online,Organic Produce,1772.69,92.37
2023-09-23,Subscriptions,Online,Gym Membership,1536.52,101.86
2023-09-24,Subscriptions,Cash,Streaming Services,418.83,34.64
2023-09-24,Housing,Online,Furnishings,15854.24,1111.9
2023-09-24,Subscriptions,Cash,Online Learning Platforms,557.78,50.39
2023-09-24,Housing,Cash,Utilities Included,1853.6,121.27
2023-09-24,Dining Out,Cash,Coffee Shop Visit,212.78,9.23
2023-09-25,Clothing,Cash,Footwear,2227.73,60.97
2023-09-25,Clothing,Online,Casual Wear,579.61,39.09
2023-09-25,Housing,Online,Home Repairs,3722.28,329.1
2023-09-26,Travel,Online,Dining While Traveling,2071.54,101.83
2023-09-26,Groceries,Cash,Snacks And Beverages,571.13,22.6
2023-09-27,Subscriptions,Online,Streaming Services,561.29,7.62
2023-09-27,Travel,Online,Travel Insurance,1750.67,101.65
2023-09-27,Utilities,Online,Water Bill,362.64,13.02
2023-09-27,Subscriptions,Cash,Digital Magazine Subscriptions,418.71,22.46
2023-09-27,Entertainment,Cash,Video Games,1036.96,15.06
2023-09-27,Dining Out,Cash,Coffee Shop Visit,146.2,2.91
2023-09-28,Entertainment,Online,Video Games,4237.54,257.1
2023-10-01,Entertainment,Cash,Board Games,749.06,33.09
2023-10-01,Health & Fitness,Online,Nutritional Supplements,1809.58,151.33
2023-10-01,Health & Fitness,Online,Wellness Programs,912.85,14.61
2023-10-02,Entertainment,Cash,Theater Performances,1245.8,57.51
2023-10-03,Health & Fitness,Cash,Health Screenings,957.74,88.06
2023-10-03,Subscriptions,Online,Streaming Services,912.73,21.03
2023-10-03,Transportation,Cash,Car Maintenance,2620.66,75.32
2023-10-03,Groceries,Cash,Fruits And Vegetables,1414.55,28.99
2023-10-03,Dining Out,Cash,Coffee Shop Visit,184.77,6.66
2023-10-04,Health & Fitness,Online,Yoga Classes,429.89,19.1
2023-10-04,Subscriptions,Online,Gym Membership,2945.16,12.36
2023-10-04,Clothing,Cash,Seasonal Clothing,1975.36,64.09
2023-10-05,Transportation,Cash,Vehicle Registration Fees,786.74,47.89
2023-10-05,Entertainment,Cash,Sports Events Tickets,1449.07,28.91
2023-10-05,Travel,Cash,Car Rentals,4292.94,173.47
2023-10-05,Entertainment,Cash,Concert Tickets,2448.26,53.62
2023-10-06,Housing,Cash,HOA Fees,1568.43,56.89
2023-10-06,Health & Fitness,Cash,Medical Consultations,2412.77,204.09
2023-10-06,Housing,Online,Mortgage Payment,22036.33,158.46
2023-10-06,Subscriptions,Cash,Gaming Subscriptions,1046.36,45.16
2023-10-06,Subscriptions,Cash,Software Licenses,1835.0,36.39
2023-10-06,Dining Out,Online,Coffee Shop Visit,354.33,13.21
2023-10-07,Dining Out,Cash,Fast Food Meal,461.18,16.43
2023-10-07,Entertainment,Online,Video Games,1752.13,26.08
2023-10-07,Utilities,Cash,Water Bill,424.45,31.41
2023-10-07,Dining Out,Online,Dinner At A Restaurant,2944.87,202.78
2023-10-08,Health & Fitness,Online,Fitness Apps,285.73,15.65
2023-10-08,Entertainment,Cash,Concert Tickets,1077.36,91.13
2023-10-08,Groceries,Online,Dairy Products,1136.06,6.84
2023-10-08,Travel,Cash,Souvenirs,551.7,3.61
2023-10-08,Groceries,Online,Dairy Products,1921.33,42.95
2023-10-09,Transportation,Online,Fuel Costs,9855.42,266.83
2023-10-09,Dining Out,Online,Coffee Shop Visit,292.35,11.83
2023-10-10,Utilities,Cash,Water Bill,210.66,9.9
2023-10-10,Entertainment,Cash,Board Games,1407.43,124.41
2023-10-10,Subscriptions,Online,Streaming Services,352.07,20.53
2023-10-10,Travel,Online,Baggage Fees,1304.46,18.22
2023-10-10,Entertainment,Cash,Movie Tickets,531.39,27.83
2023-10-11,Utilities,Online,Sewer Charges,890.46,44.12
2023-10-12,Housing,Cash,Home Insurance,1107.26,5.75
2023-10-12,Clothing,Online,Formal Wear,7285.12,377.89
2023-10-12,Clothing,Cash,Work Attire,2222.97,47.92
2023-10-12,Travel,Cash,Souvenirs,1281.96,72.32
2023-10-12,Clothing,Online,Footwear,612.68,1.5
2023-10-12,Dining Out,Cash,Coffee Shop Visit,421.23,0.74
2023-10-13,Utilities,Online,Home Heating Costs,4686.71,142.71
2023-10-13,Subscriptions,Cash,Software Licenses,1708.44,127.92
2023-10-13,Groceries,Online,Meat And Fish,2060.69,127.67
2023-10-14,Utilities,Online,Gas Bill,1458.35,127.21
2023-10-14,Dining Out,Cash,Dinner At A Restaurant,905.88,82.55
2023-10-15,Transportation,Online,Parking Fees,819.23,32.94
2023-10-15,Dining Out,Online,Coffee Shop Visit,259.26,20.24
2023-10-16,Transportation,Cash,Public Transit Pass,1460.49,80.54
2023-10-16,Entertainment,Online,Board Games,1331.39,90.27
2023-10-16,Groceries,Online,Frozen Foods,1096.95,84.25
2023-10-16,Groceries,Online,Cleaning Supplies,1299.94,48.65
2023-10-17,Clothing,Cash,Footwear,1995.64,92.84
2023-10-17,Housing,Online,Rent Payment,17842.68,1636.12
2023-10-17,Health & Fitness,Cash,Nutritional Supplements,1740.24,107.93
2023-10-17,Travel,Online,Dining While Traveling,1149.23,64.88
2023-10-18,Entertainment,Cash,Sports Events Tickets,1443.27,121.15
2023-10-18,Transportation,Cash,Public Transit Pass,818.56,56.44
2023-10-18,Clothing,Cash,Seasonal Clothing,1189.38,32.09
2023-10-18,Dining Out,Online,Coffee Shop Visit,274.16,15.34
2023-10-19,Housing,Cash,Property Taxes,2166.58,74.22
2023-10-20,Travel,Cash,Local Transportation,945.93,44.98
2023-10-20,Groceries,Cash,Fruits And Vegetables,1355.84,5.33
2023-10-20,Health & Fitness,Cash,Fitness Apps,424.12,3.15
2023-10-21,Groceries,Online,Baking Ingredients,891.64,2.97
2023-10-21,Health & Fitness,Cash,Medical Consultations,2480.15,43.09
2023-10-21,Housing,Cash,Home Security System,3538.1,16.77
2023-10-21,Transportation,Online,Ride-Sharing Services,368.37,17.58
2023-10-21,Dining Out,Online,Dinner At A Restaurant,1118.62,47.61
2023-10-21,Dining Out,Online,Coffee Shop Visit,114.4,4.06
2023-10-22,Travel,Online,Dining While Traveling,1481.42,39.89
2023-10-23,Dining Out,Online,Special Occasion Dinner,3291.44,205.66
2023-10-23,Subscriptions,Cash,Audiobook Services,842.71,78.41
2023-10-23,Subscriptions,Cash,Cloud Storage Services,322.89,24.8
2023-10-24,Entertainment,Cash,Streaming Equipment,3893.96,275.99
2023-10-24,Dining Out,Cash,Coffee Shop Visit,232.05,17.48
2023-10-25,Groceries,Online,Condiments And Spices,922.25,20.32
2023-10-25,Utilities,Online,Waste Disposal Fees,407.26,25.01
2023-10-25,Subscriptions,Online,Cloud Storage Services,386.18,31.69
2023-10-26,Dining Out,Cash,Fast Food Meal,527.76,11.11
2023-10-27,Dining Out,Online,Dinner At A Restaurant,2672.13,69.99
2023-10-27,Entertainment,Cash,Concert Tickets,944.15,36.26
2023-10-27,Entertainment,Cash,Art Supplies,1326.42,31.59
2023-10-27,Dining Out,Cash,Coffee Shop Visit,300.13,0.28
2023-10-28,Dining Out,Online,Street Food,468.39,34.36
2023-10-28,Dining Out,Cash,Snacks From A Convenience Store,474.7,39.48
2023-10-28,Transportation,Cash,Fuel Costs,2377.93,169.23
2023-10-28,Dining Out,Cash,Dinner At A Restaurant,1421.35,87.22
2023-10-29,Utilities,Online,Water Bill,723.52,13.65
2023-10-29,Clothing,Online,Work Attire,2323.54,198.98
2023-10-29,Health & Fitness,Cash,Personal Training Sessions,3735.48,234.21
2023-10-30,Clothing,Cash,Formal Wear,6558.23,27.2
2023-10-30,Dining Out,Online,Coffee Shop Visit,192.79,14.79
2023-10-31,Clothing,Online,Footwear,2630.29,167.95
2023-10-31,Transportation,Online,Vehicle Registration Fees,891.29,86.3
2023-10-31,Travel,Cash,Baggage Fees,1727.78,83.08
2023-11-01,Transportation,Cash,Public Transit Pass,571.65,52.2
2023-11-01,Transportation,Cash,Toll Charges,370.72,19.78
2023-11-02,Subscriptions,Cash,Gaming Subscriptions,1103.96,22.66
2023-11-02,Dining Out,Online,Beverages At Bars,830.99,36.68
2023-11-02,Groceries,Online,Condiments And Spices,566.86,24.82
2023-11-02,Entertainment,Cash,Movie Tickets,438.12,32.32
2023-11-02,Clothing,Online,Formal Wear,5527.54,203.99
2023-11-03,Housing,Online,Home Security System,4158.38,79.39
2023-11-03,Housing,Cash,Home Security System,1286.56,104.91
2023-11-03,Subscriptions,Cash,Gym Membership,2117.22,102.39
2023-11-03,Dining Out,Online,Coffee Shop Visit,450.33,26.41
2023-11-04,Dining Out,Cash,Lunch Takeaway,341.45,9.62
2023-11-05,Health & Fitness,Cash,Wellness Programs,1413.09,119.38
2023-11-05,Subscriptions,Cash,Online Learning Platforms,1117.07,40.39
2023-11-05,Utilities,Online,Cable TV Subscription,1360.81,73.19
2023-11-05,Clothing,Online,Casual Wear,1191.07,85.55
2023-11-06,Travel,Online,Car Rentals,1689.99,139.14
2023-11-06,Dining Out,Cash,Coffee Shop Visit,336.32,29.4
2023-11-07,Travel,Online,Airfare,30502.03,929.33
2023-11-07,Dining Out,Cash,Dinner At A Restaurant,1235.97,38.93
2023-11-08,Entertainment,Online,Sports Events Tickets,2480.76,101.47
2023-11-08,Clothing,Online,Tailoring Services,770.71,74.18
2023-11-08,Entertainment,Cash,Art Supplies,942.58,45.0
2023-11-08,Groceries,Cash,Fruits And Vegetables,1649.5,30.15
2023-11-08,Subscriptions,Cash,Meal Kit Subscriptions,2363.23,223.19
2023-11-09,Clothing,Online,Footwear,2397.8,60.69
2023-11-09,Dining Out,Online,Coffee Shop Visit,287.6,11.25
2023-11-10,Dining Out,Cash,Desserts And Treats,136.55,12.08
2023-11-10,Dining Out,Online,Snacks From A Convenience Store,466.84,14.67
2023-11-10,Clothing,Online,Underwear And Socks,699.41,3.06
2023-11-10,Utilities,Online,Electricity Bill,1014.3,17.37
2023-11-11,Subscriptions,Cash,Gaming Subscriptions,947.32,64.8
2023-11-11,Entertainment,Cash,Books And E-Books,852.25,84.9
2023-11-11,Utilities,Online,Home Heating Costs,2031.56,198.09
2023-11-11,Utilities,Online,Home Heating Costs,1220.5,112.49
2023-11-12,Clothing,Online,Athletic Wear,1157.23,58.48
2023-11-12,Subscriptions,Online,Cloud Storage Services,160.21,0.33
2023-11-12,Entertainment,Online,Sports Events Tickets,2693.94,183.55
2023-11-12,Travel,Cash,Travel Accessories,2229.14,201.23
2023-11-12,Utilities,Online,Mobile Phone Bill,585.36,2.88
2023-11-12,Dining Out,Online,Coffee Shop Visit,178.07,4.58
2023-11-13,Entertainment,Online,Hobby Supplies,1314.41,3.13
2023-11-14,Health & Fitness,Online,Nutritional Supplements,1120.47,56.39
2023-11-14,Dining Out,Cash,Dinner At A Restaurant,1746.49,116.03
2023-11-15,Utilities,Cash,Electricity Bill,2605.17,67.56
2023-11-15,Dining Out,Cash,Coffee Shop Visit,467.23,26.74
2023-11-16,Utilities,Cash,Internet Service,926.18,45.72
2023-11-16,Entertainment,Cash,Hobby Supplies,454.08,28.16
2023-11-16,Housing,Online,Home Security System,4570.36,387.67
2023-11-16,Travel,Online,Travel Insurance,1338.2,83.87
2023-11-17,Health & Fitness,Online,Health Screenings,736.07,30.5
2023-11-17,Health & Fitness,Online,Wellness Programs,807.53,34.76
2023-11-17,Utilities,Cash,Sewer Charges,701.48,13.71
2023-11-17,Groceries,Cash,Dairy Products,1700.98,120.76
2023-11-18,Travel,Online,Baggage Fees,679.18,50.41
2023-11-18,Groceries,Cash,Cleaning Supplies,693.57,37.02
2023-11-18,Transportation,Cash,Vehicle Registration Fees,580.23,15.28
2023-11-18,Groceries,Online,Condiments And Spices,512.92,32.69
2023-11-18,Utilities,Online,Cable TV Subscription,1026.8,97.74
2023-11-18,Dining Out,Cash,Coffee Shop Visit,122.68,7.16
2023-11-19,Health & Fitness,Online,Health Screenings,1187.35,94.15
2023-11-19,Clothing,Cash,Work Attire,3587.28,183.86
2023-11-19,Health & Fitness,Cash,Fitness Apps,352.24,4.34
2023-11-19,Clothing,Online,Casual Wear,1367.92,42.68
2023-11-19,Groceries,Online,Baking Ingredients,734.04,66.4
2023-11-20,Dining Out,Cash,Brunch With Friends,653.21,30.46
2023-11-21,Entertainment,Online,Theater Performances,2969.28,193.72
2023-11-21,Dining Out,Online,Special Occasion Dinner,3461.17,270.22
2023-11-21,Entertainment,Cash,Hobby Supplies,1146.07,77.96
2023-11-21,Subscriptions,Online,Digital Magazine Subscriptions,413.63,32.72
2023-11-21,Dining Out,Cash,Dinner At A Restaurant,2657.46,7.66
2023-11-21,Dining Out,Cash,Coffee Shop Visit,365.93,9.86
2023-11-22,Dining Out,Online,Dinner At A Restaurant,2761.04,164.18
2023-11-22,Groceries,Online,Cleaning Supplies,1787.82,21.06
2023-11-22,Dining Out,Cash,Buffet Meals,1418.96,10.93
2023-11-23,Groceries,Online,Organic Produce,1508.65,72.83
2023-11-24,Dining Out,Cash,Snacks From A Convenience Store,372.88,21.61
2023-11-24,Dining Out,Cash,Special Occasion Dinner,4351.1,232.89
2023-11-24,Utilities,Online,Electricity Bill,1183.43,14.21
2023-11-24,Dining Out,Cash,Coffee Shop Visit,260.57,1.4
2023-11-25,Dining Out,Cash,Fast Food Meal,201.62,10.2
2023-11-25,Transportation,Cash,Bicycle Repairs,445.78,28.55
2023-11-26,Entertainment,Cash,Movie Tickets,443.8,27.15
2023-11-26,Health & Fitness,Online,Physical Therapy Sessions,2832.99,101.04
2023-11-26,Travel,Cash,Local Transportation,476.19,18.65
2023-11-26,Housing,Online,Home Security System,2979.41,68.29
2023-11-27,Health & Fitness,Cash,Health Screenings,520.69,19.23
2023-11-27,Health & Fitness,Cash,Yoga Classes,607.37,24.39
2023-11-27,Clothing,Online,Fashion Accessories,789.0,59.9
2023-11-27,Dining Out,Online,Coffee Shop Visit,150.85,6.74
2023-11-28,Housing,Online,Appliance Purchases,5267.88,17.16
2023-11-28,Dining Out,Online,Dinner At A Restaurant,806.86,44.62
2023-11-29,Clothing,Online,Footwear,1376.76,36.78
2023-11-29,Health & Fitness,Cash,Personal Training Sessions,2108.83,165.0
2023-11-29,Utilities,Cash,Waste Disposal Fees,299.71,1.77
2023-11-30,Transportation,Cash,Car Maintenance,3560.48,353.65
2023-11-30,Clothing,Cash,Children's Apparel,1413.43,34.26
2023-11-30,Subscriptions,Online,Gym Membership,824.9,10.41
2023-11-30,Travel,Online,Airfare,4375.56,89.15
2023-11-30,Dining Out,Cash,Coffee Shop Visit,172.11,5.15
2023-12-01,Transportation,Cash,Ride-Sharing Services,712.3,52.42
2023-12-01,Entertainment,Cash,Streaming Equipment,3163.67,271.23
2023-12-01,Housing,Cash,Home Security System,4219.28,108.06
2023-12-02,Travel,Online,Travel Insurance,1809.93,144.37
2023-12-02,Utilities,Cash,Sewer Charges,747.95,0.41
2023-12-02,Clothing,Cash,Athletic Wear,1768.03,133.32
2023-12-02,Housing,Online,Appliance Purchases,25852.38,2022.23
2023-12-03,Groceries,Cash,Meat And Fish,2584.42,98.31
2023-12-03,Entertainment,Cash,Art Supplies,1491.66,33.69
2023-12-03,Groceries,Cash,Cleaning Supplies,1393.56,58.56
2023-12-03,Entertainment,Cash,Art Supplies,518.68,38.82
2023-12-03,Dining Out,Cash,Coffee Shop Visit,128.93,1.7
2023-12-04,Entertainment,Cash,Art Supplies,1491.46,83.39
2023-12-04,Entertainment,Online,Video Games,4779.2,408.74
2023-12-04,Housing,Cash,Furnishings,14012.6,669.0
2023-12-04,Transportation,Cash,Ride-Sharing Services,1647.3,92.64
2023-12-04,Housing,Online,Home Security System,4263.64,252.35
2023-12-05,Health & Fitness,Cash,Nutritional Supplements,938.75,13.86
2023-12-05,Housing,Cash,Mortgage Payment,20510.59,449.41
2023-12-05,Subscriptions,Cash,Gym Membership,529.83,19.58
2023-12-05,Utilities,Online,Waste Disposal Fees,312.99,15.58
2023-12-06,Utilities,Cash,Mobile Phone Bill,1300.73,87.26
2023-12-06,Travel,Online,Baggage Fees,1154.31,114.7
2023-12-06,Travel,Cash,Local Transportation,429.84,18.03
2023-12-06,Housing,Cash,Home Security System,1813.29,125.44
2023-12-06,Dining Out,Online,Coffee Shop Visit,136.76,7.17
2023-12-07,Dining Out,Online,Dinner At A Restaurant,858.3,83.1
2023-12-07,Health & Fitness,Cash,Wellness Programs,1280.5,95.05
2023-12-07,Housing,Cash,Property Taxes,4210.84,166.1
2023-12-07,Dining Out,Online,Dinner At A Restaurant,2947.89,184.12
2023-12-08,Groceries,Online,Condiments And Spices,718.07,59.52
2023-12-08,Groceries,Online,Baking Ingredients,307.46,3.81
2023-12-08,Subscriptions,Cash,Gym Membership,2587.73,16.37
2023-12-09,Entertainment,Cash,Books And E-Books,850.42,9.42
2023-12-09,Subscriptions,Cash,News Websites Subscription,781.11,8.42
2023-12-09,Travel,Cash,Hotel Accommodation,11741.01,677.05
2023-12-09,Dining Out,Online,Coffee Shop Visit,264.81,7.32
2023-12-10,Utilities,Online,Waste Disposal Fees,255.12,8.66
2023-12-11,Subscriptions,Online,Software Licenses,1076.34,41.3
2023-12-11,Subscriptions,Cash,Gym Membership,2355.09,96.25
2023-12-11,Dining Out,Cash,Coffee Shop Visit,480.75,29.52
2023-12-12,Clothing,Cash,Footwear,1053.96,6.76
2023-12-12,Dining Out,Online,Snacks From A Convenience Store,108.89,2.94
2023-12-12,Health & Fitness,Online,Gym Membership,1178.61,13.21
2023-12-12,Housing,Online,Home Repairs,3036.42,181.44
2023-12-12,Transportation,Cash,Car Maintenance,1971.05,90.71
2023-12-12,Dining Out,Online,Coffee Shop Visit,306.61,23.43
2023-12-13,Subscriptions,Online,Audiobook Services,930.69,84.7
2023-12-13,Travel,Cash,Travel Accessories,3655.11,209.33
2023-12-13,Housing,Cash,Mortgage Payment,27969.57,2730.85
2023-12-13,Transportation,Cash,Car Maintenance,2718.76,30.22
2023-12-14,Health & Fitness,Online,Personal Training Sessions,1308.57,41.08
2023-12-14,Entertainment,Online,Video Games,4593.73,246.87
2023-12-14,Entertainment,Cash,Art Supplies,405.47,38.07
2023-12-14,Travel,Online,Travel Insurance,1666.73,142.61
2023-12-14,Dining Out,Cash,Dinner At A Restaurant,1928.41,163.31
2023-12-15,Travel,Online,Tour Activities,4452.4,91.59
2023-12-15,Dining Out,Online,Coffee Shop Visit,113.33,4.94
2023-12-16,Dining Out,Online,Coffee Shop Visit,462.27,46.17
2023-12-16,Transportation,Cash,Car Insurance,2819.96,196.92
2023-12-17,Utilities,Cash,Waste Disposal Fees,333.32,17.32
2023-12-18,Subscriptions,Cash,Gym Membership,2800.04,178.26
2023-12-18,Housing,Cash,Mortgage Payment,30520.06,1248.34
2023-12-18,Dining Out,Online,Coffee Shop Visit,143.37,5.19
2023-12-19,Transportation,Cash,Public Transit Pass,1033.3,15.89
2023-12-19,Health & Fitness,Online,Health Screenings,676.32,17.3
2023-12-19,Transportation,Online,Vehicle Registration Fees,1699.36,57.81
2023-12-20,Groceries,Online,Staple Grains,1003.48,55.74
2023-12-21,Health & Fitness,Cash,Personal Training Sessions,4974.11,69.54
2023-12-21,Entertainment,Online,Board Games,1735.14,118.06
2023-12-21,Groceries,Online,Fruits And Vegetables,1542.47,7.23
2023-12-21,Travel,Online,Tour Activities,2419.63,90.35
2023-12-21,Dining Out,Online,Dinner At A Restaurant,1373.08,20.89
2023-12-21,Dining Out,Cash,Coffee Shop Visit,372.65,0.18
2023-12-22,Transportation,Online,Vehicle Registration Fees,743.1,69.65
2023-12-22,Utilities,Online,Mobile Phone Bill,427.67,34.19
2023-12-22,Dining Out,Online,Special Occasion Dinner,4064.2,198.87
2023-12-22,Groceries,Cash,Fruits And Vegetables,1661.22,86.25
2023-12-23,Health & Fitness,Cash,Wellness Programs,573.12,54.93
2023-12-23,Dining Out,Online,Brunch With Friends,724.01,58.16
2023-12-23,Clothing,Cash,Athletic Wear,971.01,31.65
2023-12-23,Entertainment,Cash,Art Supplies,717.48,59.18
2023-12-24,Clothing,Online,Formal Wear,2650.85,229.14
2023-12-24,Health & Fitness,Cash,Fitness Apps,247.5,10.45
2023-12-24,Health & Fitness,Online,Nutritional Supplements,1441.24,118.96
2023-12-24,Subscriptions,Cash,Digital Magazine Subscriptions,358.63,16.46
2023-12-24,Dining Out,Cash,Coffee Shop Visit,202.88,8.05
2023-12-25,Transportation,Cash,Ride-Sharing Services,1829.65,84.18
2023-12-25,Travel,Cash,Souvenirs,1909.93,55.87
2023-12-25,Health & Fitness,Online,Yoga Classes,899.39,42.52
2023-12-26,Entertainment,Cash,Concert Tickets,2486.86,141.86
2023-12-26,Transportation,Cash,Ride-Sharing Services,1715.4,145.79
2023-12-27,Health & Fitness,Cash,Health Insurance Premiums,2451.19,243.73
2023-12-27,Entertainment,Online,Art Supplies,465.56,26.27
2023-12-27,Health & Fitness,Online,Medical Consultations,3845.94,328.92
2023-12-27,Dining Out,Cash,Coffee Shop Visit,146.23,14.21
2023-12-28,Health & Fitness,Cash,Personal Training Sessions,3856.1,375.74
2023-12-28,Travel,Cash,Travel Accessories,3886.79,222.48
2023-12-28,Entertainment,Cash,Books And E-Books,271.53,15.92
2023-12-28,Dining Out,Cash,Dinner At A Restaurant,1192.82,31.24
